K_cap,group_size,max_offspring,threshold,type,beta,rep,extinct,time_to_extinction
1000,5,10,0.25,TRUE,4,13,0,NA
250,10,10,0.25,TRUE,4,13,0,NA
500,10,10,0.25,TRUE,4,13,0,NA
1000,10,10,0.25,TRUE,4,13,0,NA
250,1,3,0.5,TRUE,4,13,1,350
500,1,3,0.5,TRUE,4,13,1,323
1000,1,3,0.5,TRUE,4,13,1,362
250,3,3,0.5,TRUE,4,13,1,459
500,3,3,0.5,TRUE,4,13,0,NA
1000,3,3,0.5,TRUE,4,13,0,NA
250,5,3,0.5,TRUE,4,13,0,NA
500,5,3,0.5,TRUE,4,13,1,462
1000,5,3,0.5,TRUE,4,13,0,NA
250,10,3,0.5,TRUE,4,13,1,392
500,10,3,0.5,TRUE,4,13,0,NA
1000,10,3,0.5,TRUE,4,13,0,NA
250,1,6,0.5,TRUE,4,13,1,337
500,1,6,0.5,TRUE,4,13,1,404
1000,1,6,0.5,TRUE,4,13,1,371
250,3,6,0.5,TRUE,4,13,1,481
500,3,6,0.5,TRUE,4,13,0,NA
1000,3,6,0.5,TRUE,4,13,0,NA
250,5,6,0.5,TRUE,4,13,0,NA
500,5,6,0.5,TRUE,4,13,0,NA
1000,5,6,0.5,TRUE,4,13,0,NA
250,10,6,0.5,TRUE,4,13,0,NA
500,10,6,0.5,TRUE,4,13,0,NA
1000,10,6,0.5,TRUE,4,13,0,NA
250,1,10,0.5,TRUE,4,13,1,319
500,1,10,0.5,TRUE,4,13,1,422
1000,1,10,0.5,TRUE,4,13,1,396
250,3,10,0.5,TRUE,4,13,0,NA
500,3,10,0.5,TRUE,4,13,0,NA
1000,3,10,0.5,TRUE,4,13,0,NA
250,5,10,0.5,TRUE,4,13,0,NA
500,5,10,0.5,TRUE,4,13,0,NA
1000,5,10,0.5,TRUE,4,13,0,NA
250,10,10,0.5,TRUE,4,13,0,NA
500,10,10,0.5,TRUE,4,13,0,NA
1000,10,10,0.5,TRUE,4,13,0,NA
250,1,3,1,TRUE,4,13,1,289
500,1,3,1,TRUE,4,13,1,350
1000,1,3,1,TRUE,4,13,1,323
250,3,3,1,TRUE,4,13,1,320
500,3,3,1,TRUE,4,13,1,312
1000,3,3,1,TRUE,4,13,1,340
250,5,3,1,TRUE,4,13,1,289
500,5,3,1,TRUE,4,13,1,321
1000,5,3,1,TRUE,4,13,1,317
250,10,3,1,TRUE,4,13,1,305
500,10,3,1,TRUE,4,13,1,298
1000,10,3,1,TRUE,4,13,1,350
250,1,6,1,TRUE,4,13,1,322
500,1,6,1,TRUE,4,13,1,355
1000,1,6,1,TRUE,4,13,1,408
250,3,6,1,TRUE,4,13,1,348
500,3,6,1,TRUE,4,13,1,355
1000,3,6,1,TRUE,4,13,1,409
250,5,6,1,TRUE,4,13,1,338
500,5,6,1,TRUE,4,13,1,362
1000,5,6,1,TRUE,4,13,1,376
250,10,6,1,TRUE,4,13,1,384
500,10,6,1,TRUE,4,13,1,403
1000,10,6,1,TRUE,4,13,1,382
250,1,10,1,TRUE,4,13,1,431
500,1,10,1,TRUE,4,13,1,414
1000,1,10,1,TRUE,4,13,1,491
250,3,10,1,TRUE,4,13,1,333
500,3,10,1,TRUE,4,13,1,400
1000,3,10,1,TRUE,4,13,1,422
250,5,10,1,TRUE,4,13,1,413
500,5,10,1,TRUE,4,13,1,404
1000,5,10,1,TRUE,4,13,1,441
250,10,10,1,TRUE,4,13,1,359
500,10,10,1,TRUE,4,13,1,420
1000,10,10,1,TRUE,4,13,1,405
250,1,3,0,FALSE,4,13,1,307
500,1,3,0,FALSE,4,13,1,315
1000,1,3,0,FALSE,4,13,1,330
250,3,3,0,FALSE,4,13,1,339
500,3,3,0,FALSE,4,13,1,350
1000,3,3,0,FALSE,4,13,1,388
250,5,3,0,FALSE,4,13,1,369
500,5,3,0,FALSE,4,13,1,376
1000,5,3,0,FALSE,4,13,1,435
250,10,3,0,FALSE,4,13,1,389
500,10,3,0,FALSE,4,13,0,NA
1000,10,3,0,FALSE,4,13,0,NA
250,1,6,0,FALSE,4,13,1,356
500,1,6,0,FALSE,4,13,1,402
1000,1,6,0,FALSE,4,13,1,368
250,3,6,0,FALSE,4,13,1,403
500,3,6,0,FALSE,4,13,0,NA
1000,3,6,0,FALSE,4,13,1,466
250,5,6,0,FALSE,4,13,0,NA
500,5,6,0,FALSE,4,13,1,419
1000,5,6,0,FALSE,4,13,0,NA
250,10,6,0,FALSE,4,13,0,NA
500,10,6,0,FALSE,4,13,0,NA
1000,10,6,0,FALSE,4,13,0,NA
250,1,10,0,FALSE,4,13,1,412
500,1,10,0,FALSE,4,13,1,394
1000,1,10,0,FALSE,4,13,1,436
250,3,10,0,FALSE,4,13,1,495
500,3,10,0,FALSE,4,13,0,NA
1000,3,10,0,FALSE,4,13,0,NA
250,5,10,0,FALSE,4,13,0,NA
500,5,10,0,FALSE,4,13,0,NA
1000,5,10,0,FALSE,4,13,0,NA
250,10,10,0,FALSE,4,13,0,NA
500,10,10,0,FALSE,4,13,0,NA
1000,10,10,0,FALSE,4,13,0,NA
250,1,3,0.25,FALSE,4,13,1,327
500,1,3,0.25,FALSE,4,13,1,307
1000,1,3,0.25,FALSE,4,13,1,320
250,3,3,0.25,FALSE,4,13,1,368
500,3,3,0.25,FALSE,4,13,1,369
1000,3,3,0.25,FALSE,4,13,1,395
250,5,3,0.25,FALSE,4,13,1,374
500,5,3,0.25,FALSE,4,13,1,310
1000,5,3,0.25,FALSE,4,13,1,360
250,10,3,0.25,FALSE,4,13,1,388
500,10,3,0.25,FALSE,4,13,1,487
1000,10,3,0.25,FALSE,4,13,1,393
250,1,6,0.25,FALSE,4,13,1,357
500,1,6,0.25,FALSE,4,13,1,368
1000,1,6,0.25,FALSE,4,13,1,362
250,3,6,0.25,FALSE,4,13,1,318
500,3,6,0.25,FALSE,4,13,1,405
1000,3,6,0.25,FALSE,4,13,1,433
250,5,6,0.25,FALSE,4,13,1,392
500,5,6,0.25,FALSE,4,13,1,470
1000,5,6,0.25,FALSE,4,13,1,479
250,10,6,0.25,FALSE,4,13,1,495
500,10,6,0.25,FALSE,4,13,0,NA
1000,10,6,0.25,FALSE,4,13,0,NA
250,1,10,0.25,FALSE,4,13,1,358
500,1,10,0.25,FALSE,4,13,1,386
1000,1,10,0.25,FALSE,4,13,1,368
250,3,10,0.25,FALSE,4,13,1,387
500,3,10,0.25,FALSE,4,13,1,435
1000,3,10,0.25,FALSE,4,13,1,449
250,5,10,0.25,FALSE,4,13,1,458
500,5,10,0.25,FALSE,4,13,1,391
1000,5,10,0.25,FALSE,4,13,1,469
250,10,10,0.25,FALSE,4,13,0,NA
500,10,10,0.25,FALSE,4,13,0,NA
1000,10,10,0.25,FALSE,4,13,0,NA
250,1,3,0.5,FALSE,4,13,1,309
500,1,3,0.5,FALSE,4,13,1,300
1000,1,3,0.5,FALSE,4,13,1,332
250,3,3,0.5,FALSE,4,13,1,311
500,3,3,0.5,FALSE,4,13,1,354
1000,3,3,0.5,FALSE,4,13,1,317
250,5,3,0.5,FALSE,4,13,1,329
500,5,3,0.5,FALSE,4,13,1,341
1000,5,3,0.5,FALSE,4,13,1,379
250,10,3,0.5,FALSE,4,13,1,281
500,10,3,0.5,FALSE,4,13,1,437
1000,10,3,0.5,FALSE,4,13,1,352
250,1,6,0.5,FALSE,4,13,1,338
500,1,6,0.5,FALSE,4,13,1,378
1000,1,6,0.5,FALSE,4,13,1,381
250,3,6,0.5,FALSE,4,13,1,370
500,3,6,0.5,FALSE,4,13,1,364
1000,3,6,0.5,FALSE,4,13,1,456
250,5,6,0.5,FALSE,4,13,1,385
500,5,6,0.5,FALSE,4,13,1,438
1000,5,6,0.5,FALSE,4,13,1,455
250,10,6,0.5,FALSE,4,13,1,408
500,10,6,0.5,FALSE,4,13,1,428
1000,10,6,0.5,FALSE,4,13,1,441
250,1,10,0.5,FALSE,4,13,1,411
500,1,10,0.5,FALSE,4,13,1,398
1000,1,10,0.5,FALSE,4,13,1,411
250,3,10,0.5,FALSE,4,13,1,417
500,3,10,0.5,FALSE,4,13,1,378
1000,3,10,0.5,FALSE,4,13,1,399
250,5,10,0.5,FALSE,4,13,1,450
500,5,10,0.5,FALSE,4,13,1,465
1000,5,10,0.5,FALSE,4,13,1,479
250,10,10,0.5,FALSE,4,13,1,414
500,10,10,0.5,FALSE,4,13,1,438
1000,10,10,0.5,FALSE,4,13,0,NA
250,1,3,1,FALSE,4,13,1,325
500,1,3,1,FALSE,4,13,1,311
1000,1,3,1,FALSE,4,13,1,354
250,3,3,1,FALSE,4,13,1,333
500,3,3,1,FALSE,4,13,1,333
1000,3,3,1,FALSE,4,13,1,363
250,5,3,1,FALSE,4,13,1,317
500,5,3,1,FALSE,4,13,1,327
1000,5,3,1,FALSE,4,13,1,339
250,10,3,1,FALSE,4,13,1,285
500,10,3,1,FALSE,4,13,1,327
1000,10,3,1,FALSE,4,13,1,334
250,1,6,1,FALSE,4,13,1,339
500,1,6,1,FALSE,4,13,1,394
1000,1,6,1,FALSE,4,13,1,477
250,3,6,1,FALSE,4,13,1,471
500,3,6,1,FALSE,4,13,1,350
1000,3,6,1,FALSE,4,13,1,364
250,5,6,1,FALSE,4,13,1,347
500,5,6,1,FALSE,4,13,1,378
1000,5,6,1,FALSE,4,13,1,384
250,10,6,1,FALSE,4,13,1,363
500,10,6,1,FALSE,4,13,1,362
1000,10,6,1,FALSE,4,13,1,381
250,1,10,1,FALSE,4,13,1,386
500,1,10,1,FALSE,4,13,1,418
1000,1,10,1,FALSE,4,13,1,451
250,3,10,1,FALSE,4,13,1,375
500,3,10,1,FALSE,4,13,1,403
1000,3,10,1,FALSE,4,13,0,NA
250,5,10,1,FALSE,4,13,1,454
500,5,10,1,FALSE,4,13,1,418
1000,5,10,1,FALSE,4,13,1,415
250,10,10,1,FALSE,4,13,1,411
500,10,10,1,FALSE,4,13,1,442
1000,10,10,1,FALSE,4,13,1,439
250,1,3,0,TRUE,1,14,1,296
500,1,3,0,TRUE,1,14,1,353
1000,1,3,0,TRUE,1,14,1,330
250,3,3,0,TRUE,1,14,1,333
500,3,3,0,TRUE,1,14,1,339
1000,3,3,0,TRUE,1,14,1,338
250,5,3,0,TRUE,1,14,1,309
500,5,3,0,TRUE,1,14,1,377
1000,5,3,0,TRUE,1,14,1,406
250,10,3,0,TRUE,1,14,1,381
500,10,3,0,TRUE,1,14,1,336
1000,10,3,0,TRUE,1,14,1,421
250,1,6,0,TRUE,1,14,1,408
500,1,6,0,TRUE,1,14,1,349
1000,1,6,0,TRUE,1,14,1,402
250,3,6,0,TRUE,1,14,1,344
500,3,6,0,TRUE,1,14,1,434
1000,3,6,0,TRUE,1,14,1,469
250,5,6,0,TRUE,1,14,1,402
500,5,6,0,TRUE,1,14,1,355
1000,5,6,0,TRUE,1,14,1,459
250,10,6,0,TRUE,1,14,1,382
500,10,6,0,TRUE,1,14,1,456
1000,10,6,0,TRUE,1,14,1,390
250,1,10,0,TRUE,1,14,1,368
500,1,10,0,TRUE,1,14,1,461
1000,1,10,0,TRUE,1,14,0,NA
250,3,10,0,TRUE,1,14,1,494
500,3,10,0,TRUE,1,14,1,500
1000,3,10,0,TRUE,1,14,1,473
250,5,10,0,TRUE,1,14,1,369
500,5,10,0,TRUE,1,14,0,NA
1000,5,10,0,TRUE,1,14,1,474
250,10,10,0,TRUE,1,14,1,459
500,10,10,0,TRUE,1,14,0,NA
1000,10,10,0,TRUE,1,14,0,NA
250,1,3,0.25,TRUE,1,14,1,333
500,1,3,0.25,TRUE,1,14,1,309
1000,1,3,0.25,TRUE,1,14,1,340
250,3,3,0.25,TRUE,1,14,1,319
500,3,3,0.25,TRUE,1,14,1,353
1000,3,3,0.25,TRUE,1,14,1,314
250,5,3,0.25,TRUE,1,14,1,336
500,5,3,0.25,TRUE,1,14,1,345
1000,5,3,0.25,TRUE,1,14,1,366
250,10,3,0.25,TRUE,1,14,1,346
500,10,3,0.25,TRUE,1,14,1,425
1000,10,3,0.25,TRUE,1,14,1,484
250,1,6,0.25,TRUE,1,14,1,338
500,1,6,0.25,TRUE,1,14,1,375
1000,1,6,0.25,TRUE,1,14,1,405
250,3,6,0.25,TRUE,1,14,1,399
500,3,6,0.25,TRUE,1,14,0,NA
1000,3,6,0.25,TRUE,1,14,0,NA
250,5,6,0.25,TRUE,1,14,1,406
500,5,6,0.25,TRUE,1,14,0,NA
1000,5,6,0.25,TRUE,1,14,0,NA
250,10,6,0.25,TRUE,1,14,1,447
500,10,6,0.25,TRUE,1,14,0,NA
1000,10,6,0.25,TRUE,1,14,0,NA
250,1,10,0.25,TRUE,1,14,1,408
500,1,10,0.25,TRUE,1,14,1,350
1000,1,10,0.25,TRUE,1,14,1,490
250,3,10,0.25,TRUE,1,14,0,NA
500,3,10,0.25,TRUE,1,14,0,NA
1000,3,10,0.25,TRUE,1,14,0,NA
250,5,10,0.25,TRUE,1,14,0,NA
500,5,10,0.25,TRUE,1,14,0,NA
1000,5,10,0.25,TRUE,1,14,0,NA
250,10,10,0.25,TRUE,1,14,0,NA
500,10,10,0.25,TRUE,1,14,0,NA
1000,10,10,0.25,TRUE,1,14,0,NA
250,1,3,0.5,TRUE,1,14,1,323
500,1,3,0.5,TRUE,1,14,1,324
1000,1,3,0.5,TRUE,1,14,1,323
250,3,3,0.5,TRUE,1,14,1,344
500,3,3,0.5,TRUE,1,14,1,372
1000,3,3,0.5,TRUE,1,14,0,NA
250,5,3,0.5,TRUE,1,14,1,287
500,5,3,0.5,TRUE,1,14,1,409
1000,5,3,0.5,TRUE,1,14,0,NA
250,10,3,0.5,TRUE,1,14,1,360
500,10,3,0.5,TRUE,1,14,0,NA
1000,10,3,0.5,TRUE,1,14,0,NA
250,1,6,0.5,TRUE,1,14,1,370
500,1,6,0.5,TRUE,1,14,1,416
1000,1,6,0.5,TRUE,1,14,1,373
250,3,6,0.5,TRUE,1,14,1,426
500,3,6,0.5,TRUE,1,14,0,NA
1000,3,6,0.5,TRUE,1,14,0,NA
250,5,6,0.5,TRUE,1,14,0,NA
500,5,6,0.5,TRUE,1,14,0,NA
1000,5,6,0.5,TRUE,1,14,0,NA
250,10,6,0.5,TRUE,1,14,0,NA
500,10,6,0.5,TRUE,1,14,0,NA
1000,10,6,0.5,TRUE,1,14,0,NA
250,1,10,0.5,TRUE,1,14,1,408
500,1,10,0.5,TRUE,1,14,1,404
1000,1,10,0.5,TRUE,1,14,1,417
250,3,10,0.5,TRUE,1,14,0,NA
500,3,10,0.5,TRUE,1,14,0,NA
1000,3,10,0.5,TRUE,1,14,0,NA
250,5,10,0.5,TRUE,1,14,0,NA
500,5,10,0.5,TRUE,1,14,0,NA
1000,5,10,0.5,TRUE,1,14,0,NA
250,10,10,0.5,TRUE,1,14,0,NA
500,10,10,0.5,TRUE,1,14,0,NA
1000,10,10,0.5,TRUE,1,14,0,NA
250,1,3,1,TRUE,1,14,1,305
500,1,3,1,TRUE,1,14,1,325
1000,1,3,1,TRUE,1,14,1,356
250,3,3,1,TRUE,1,14,1,285
500,3,3,1,TRUE,1,14,1,350
1000,3,3,1,TRUE,1,14,1,355
250,5,3,1,TRUE,1,14,1,347
500,5,3,1,TRUE,1,14,1,299
1000,5,3,1,TRUE,1,14,1,340
250,10,3,1,TRUE,1,14,1,364
500,10,3,1,TRUE,1,14,1,352
1000,10,3,1,TRUE,1,14,1,339
250,1,6,1,TRUE,1,14,1,313
500,1,6,1,TRUE,1,14,1,362
1000,1,6,1,TRUE,1,14,1,401
250,3,6,1,TRUE,1,14,1,406
500,3,6,1,TRUE,1,14,1,370
1000,3,6,1,TRUE,1,14,1,452
250,5,6,1,TRUE,1,14,1,363
500,5,6,1,TRUE,1,14,1,334
1000,5,6,1,TRUE,1,14,1,393
250,10,6,1,TRUE,1,14,1,332
500,10,6,1,TRUE,1,14,1,349
1000,10,6,1,TRUE,1,14,1,399
250,1,10,1,TRUE,1,14,1,361
500,1,10,1,TRUE,1,14,1,405
1000,1,10,1,TRUE,1,14,0,NA
250,3,10,1,TRUE,1,14,1,354
500,3,10,1,TRUE,1,14,1,382
1000,3,10,1,TRUE,1,14,1,375
250,5,10,1,TRUE,1,14,1,423
500,5,10,1,TRUE,1,14,0,NA
1000,5,10,1,TRUE,1,14,1,467
250,10,10,1,TRUE,1,14,1,394
500,10,10,1,TRUE,1,14,1,398
1000,10,10,1,TRUE,1,14,1,398
250,1,3,0,FALSE,1,14,1,347
500,1,3,0,FALSE,1,14,1,334
1000,1,3,0,FALSE,1,14,1,331
250,3,3,0,FALSE,1,14,1,270
500,3,3,0,FALSE,1,14,1,330
1000,3,3,0,FALSE,1,14,1,321
250,5,3,0,FALSE,1,14,1,332
500,5,3,0,FALSE,1,14,1,330
1000,5,3,0,FALSE,1,14,1,365
250,10,3,0,FALSE,1,14,1,313
500,10,3,0,FALSE,1,14,1,444
1000,10,3,0,FALSE,1,14,1,388
250,1,6,0,FALSE,1,14,1,359
500,1,6,0,FALSE,1,14,1,369
1000,1,6,0,FALSE,1,14,1,351
250,3,6,0,FALSE,1,14,1,361
500,3,6,0,FALSE,1,14,1,420
1000,3,6,0,FALSE,1,14,1,394
250,5,6,0,FALSE,1,14,1,378
500,5,6,0,FALSE,1,14,1,386
1000,5,6,0,FALSE,1,14,1,472
250,10,6,0,FALSE,1,14,1,409
500,10,6,0,FALSE,1,14,0,NA
1000,10,6,0,FALSE,1,14,0,NA
250,1,10,0,FALSE,1,14,1,449
500,1,10,0,FALSE,1,14,1,388
1000,1,10,0,FALSE,1,14,1,389
250,3,10,0,FALSE,1,14,1,453
500,3,10,0,FALSE,1,14,0,NA
1000,3,10,0,FALSE,1,14,1,490
250,5,10,0,FALSE,1,14,1,409
500,5,10,0,FALSE,1,14,1,416
1000,5,10,0,FALSE,1,14,0,NA
250,10,10,0,FALSE,1,14,1,411
500,10,10,0,FALSE,1,14,0,NA
1000,10,10,0,FALSE,1,14,0,NA
250,1,3,0.25,FALSE,1,14,1,295
500,1,3,0.25,FALSE,1,14,1,311
1000,1,3,0.25,FALSE,1,14,1,315
250,3,3,0.25,FALSE,1,14,1,294
500,3,3,0.25,FALSE,1,14,1,328
1000,3,3,0.25,FALSE,1,14,1,334
250,5,3,0.25,FALSE,1,14,1,297
500,5,3,0.25,FALSE,1,14,1,330
1000,5,3,0.25,FALSE,1,14,1,355
250,10,3,0.25,FALSE,1,14,1,409
500,10,3,0.25,FALSE,1,14,1,364
1000,10,3,0.25,FALSE,1,14,1,378
250,1,6,0.25,FALSE,1,14,1,380
500,1,6,0.25,FALSE,1,14,1,368
1000,1,6,0.25,FALSE,1,14,1,358
250,3,6,0.25,FALSE,1,14,1,360
500,3,6,0.25,FALSE,1,14,1,404
1000,3,6,0.25,FALSE,1,14,1,435
250,5,6,0.25,FALSE,1,14,1,318
500,5,6,0.25,FALSE,1,14,1,376
1000,5,6,0.25,FALSE,1,14,1,379
250,10,6,0.25,FALSE,1,14,0,NA
500,10,6,0.25,FALSE,1,14,1,391
1000,10,6,0.25,FALSE,1,14,1,461
250,1,10,0.25,FALSE,1,14,1,354
500,1,10,0.25,FALSE,1,14,1,452
1000,1,10,0.25,FALSE,1,14,1,436
250,3,10,0.25,FALSE,1,14,1,408
500,3,10,0.25,FALSE,1,14,1,460
1000,3,10,0.25,FALSE,1,14,1,447
250,5,10,0.25,FALSE,1,14,1,438
500,5,10,0.25,FALSE,1,14,1,382
1000,5,10,0.25,FALSE,1,14,1,488
250,10,10,0.25,FALSE,1,14,0,NA
500,10,10,0.25,FALSE,1,14,0,NA
1000,10,10,0.25,FALSE,1,14,0,NA
250,1,3,0.5,FALSE,1,14,1,321
500,1,3,0.5,FALSE,1,14,1,310
1000,1,3,0.5,FALSE,1,14,1,336
250,3,3,0.5,FALSE,1,14,1,335
500,3,3,0.5,FALSE,1,14,1,339
1000,3,3,0.5,FALSE,1,14,1,353
250,5,3,0.5,FALSE,1,14,1,309
500,5,3,0.5,FALSE,1,14,1,330
1000,5,3,0.5,FALSE,1,14,1,292
250,10,3,0.5,FALSE,1,14,1,319
500,10,3,0.5,FALSE,1,14,1,326
1000,10,3,0.5,FALSE,1,14,1,295
250,1,6,0.5,FALSE,1,14,1,381
500,1,6,0.5,FALSE,1,14,1,339
1000,1,6,0.5,FALSE,1,14,1,378
250,3,6,0.5,FALSE,1,14,1,389
500,3,6,0.5,FALSE,1,14,1,374
1000,3,6,0.5,FALSE,1,14,1,357
250,5,6,0.5,FALSE,1,14,1,342
500,5,6,0.5,FALSE,1,14,1,321
1000,5,6,0.5,FALSE,1,14,1,417
250,10,6,0.5,FALSE,1,14,1,366
500,10,6,0.5,FALSE,1,14,1,392
1000,10,6,0.5,FALSE,1,14,1,377
250,1,10,0.5,FALSE,1,14,1,405
500,1,10,0.5,FALSE,1,14,1,339
1000,1,10,0.5,FALSE,1,14,1,487
250,3,10,0.5,FALSE,1,14,1,341
500,3,10,0.5,FALSE,1,14,1,424
1000,3,10,0.5,FALSE,1,14,1,405
250,5,10,0.5,FALSE,1,14,1,410
500,5,10,0.5,FALSE,1,14,1,358
1000,5,10,0.5,FALSE,1,14,1,396
250,10,10,0.5,FALSE,1,14,1,380
500,10,10,0.5,FALSE,1,14,1,448
1000,10,10,0.5,FALSE,1,14,1,484
250,1,3,1,FALSE,1,14,1,327
500,1,3,1,FALSE,1,14,1,346
1000,1,3,1,FALSE,1,14,1,387
250,3,3,1,FALSE,1,14,1,271
500,3,3,1,FALSE,1,14,1,329
1000,3,3,1,FALSE,1,14,1,355
250,5,3,1,FALSE,1,14,1,298
500,5,3,1,FALSE,1,14,1,332
1000,5,3,1,FALSE,1,14,1,340
250,10,3,1,FALSE,1,14,1,294
500,10,3,1,FALSE,1,14,1,327
1000,10,3,1,FALSE,1,14,1,348
250,1,6,1,FALSE,1,14,1,360
500,1,6,1,FALSE,1,14,1,337
1000,1,6,1,FALSE,1,14,1,388
250,3,6,1,FALSE,1,14,1,342
500,3,6,1,FALSE,1,14,1,325
1000,3,6,1,FALSE,1,14,1,395
250,5,6,1,FALSE,1,14,1,371
500,5,6,1,FALSE,1,14,1,395
1000,5,6,1,FALSE,1,14,1,383
250,10,6,1,FALSE,1,14,1,396
500,10,6,1,FALSE,1,14,1,343
1000,10,6,1,FALSE,1,14,1,385
250,1,10,1,FALSE,1,14,1,400
500,1,10,1,FALSE,1,14,1,450
1000,1,10,1,FALSE,1,14,1,442
250,3,10,1,FALSE,1,14,1,388
500,3,10,1,FALSE,1,14,0,NA
1000,3,10,1,FALSE,1,14,1,443
250,5,10,1,FALSE,1,14,1,344
500,5,10,1,FALSE,1,14,1,390
1000,5,10,1,FALSE,1,14,1,483
250,10,10,1,FALSE,1,14,1,414
500,10,10,1,FALSE,1,14,1,457
1000,10,10,1,FALSE,1,14,1,366
250,1,3,0,TRUE,2,14,1,320
500,1,3,0,TRUE,2,14,1,336
1000,1,3,0,TRUE,2,14,1,317
250,3,3,0,TRUE,2,14,1,353
500,3,3,0,TRUE,2,14,1,360
1000,3,3,0,TRUE,2,14,1,386
250,5,3,0,TRUE,2,14,1,347
500,5,3,0,TRUE,2,14,1,375
1000,5,3,0,TRUE,2,14,1,363
250,10,3,0,TRUE,2,14,1,356
500,10,3,0,TRUE,2,14,1,442
1000,10,3,0,TRUE,2,14,1,465
250,1,6,0,TRUE,2,14,1,363
500,1,6,0,TRUE,2,14,1,419
1000,1,6,0,TRUE,2,14,1,372
250,3,6,0,TRUE,2,14,1,330
500,3,6,0,TRUE,2,14,0,NA
1000,3,6,0,TRUE,2,14,1,456
250,5,6,0,TRUE,2,14,1,385
500,5,6,0,TRUE,2,14,0,NA
1000,5,6,0,TRUE,2,14,1,479
250,10,6,0,TRUE,2,14,1,470
500,10,6,0,TRUE,2,14,0,NA
1000,10,6,0,TRUE,2,14,0,NA
250,1,10,0,TRUE,2,14,1,412
500,1,10,0,TRUE,2,14,1,417
1000,1,10,0,TRUE,2,14,1,473
250,3,10,0,TRUE,2,14,1,448
500,3,10,0,TRUE,2,14,0,NA
1000,3,10,0,TRUE,2,14,1,471
250,5,10,0,TRUE,2,14,1,427
500,5,10,0,TRUE,2,14,1,422
1000,5,10,0,TRUE,2,14,0,NA
250,10,10,0,TRUE,2,14,0,NA
500,10,10,0,TRUE,2,14,0,NA
1000,10,10,0,TRUE,2,14,0,NA
250,1,3,0.25,TRUE,2,14,1,294
500,1,3,0.25,TRUE,2,14,1,340
1000,1,3,0.25,TRUE,2,14,1,306
250,3,3,0.25,TRUE,2,14,1,334
500,3,3,0.25,TRUE,2,14,1,360
1000,3,3,0.25,TRUE,2,14,1,331
250,5,3,0.25,TRUE,2,14,1,324
500,5,3,0.25,TRUE,2,14,1,424
1000,5,3,0.25,TRUE,2,14,1,499
250,10,3,0.25,TRUE,2,14,1,421
500,10,3,0.25,TRUE,2,14,0,NA
1000,10,3,0.25,TRUE,2,14,0,NA
250,1,6,0.25,TRUE,2,14,1,343
500,1,6,0.25,TRUE,2,14,1,399
1000,1,6,0.25,TRUE,2,14,1,397
250,3,6,0.25,TRUE,2,14,0,NA
500,3,6,0.25,TRUE,2,14,0,NA
1000,3,6,0.25,TRUE,2,14,0,NA
250,5,6,0.25,TRUE,2,14,0,NA
500,5,6,0.25,TRUE,2,14,0,NA
1000,5,6,0.25,TRUE,2,14,0,NA
250,10,6,0.25,TRUE,2,14,0,NA
500,10,6,0.25,TRUE,2,14,0,NA
1000,10,6,0.25,TRUE,2,14,0,NA
250,1,10,0.25,TRUE,2,14,1,370
500,1,10,0.25,TRUE,2,14,1,394
1000,1,10,0.25,TRUE,2,14,1,375
250,3,10,0.25,TRUE,2,14,0,NA
500,3,10,0.25,TRUE,2,14,0,NA
1000,3,10,0.25,TRUE,2,14,0,NA
250,5,10,0.25,TRUE,2,14,0,NA
500,5,10,0.25,TRUE,2,14,0,NA
1000,5,10,0.25,TRUE,2,14,0,NA
250,10,10,0.25,TRUE,2,14,0,NA
500,10,10,0.25,TRUE,2,14,0,NA
1000,10,10,0.25,TRUE,2,14,0,NA
250,1,3,0.5,TRUE,2,14,1,294
500,1,3,0.5,TRUE,2,14,1,330
1000,1,3,0.5,TRUE,2,14,1,339
250,3,3,0.5,TRUE,2,14,1,500
500,3,3,0.5,TRUE,2,14,1,448
1000,3,3,0.5,TRUE,2,14,0,NA
250,5,3,0.5,TRUE,2,14,0,NA
500,5,3,0.5,TRUE,2,14,0,NA
1000,5,3,0.5,TRUE,2,14,0,NA
250,10,3,0.5,TRUE,2,14,1,370
500,10,3,0.5,TRUE,2,14,0,NA
1000,10,3,0.5,TRUE,2,14,0,NA
250,1,6,0.5,TRUE,2,14,1,347
500,1,6,0.5,TRUE,2,14,1,337
1000,1,6,0.5,TRUE,2,14,1,396
250,3,6,0.5,TRUE,2,14,1,407
500,3,6,0.5,TRUE,2,14,0,NA
1000,3,6,0.5,TRUE,2,14,0,NA
250,5,6,0.5,TRUE,2,14,0,NA
500,5,6,0.5,TRUE,2,14,0,NA
1000,5,6,0.5,TRUE,2,14,0,NA
250,10,6,0.5,TRUE,2,14,0,NA
500,10,6,0.5,TRUE,2,14,0,NA
1000,10,6,0.5,TRUE,2,14,0,NA
250,1,10,0.5,TRUE,2,14,1,343
500,1,10,0.5,TRUE,2,14,1,411
1000,1,10,0.5,TRUE,2,14,1,463
250,3,10,0.5,TRUE,2,14,0,NA
500,3,10,0.5,TRUE,2,14,0,NA
1000,3,10,0.5,TRUE,2,14,0,NA
250,5,10,0.5,TRUE,2,14,0,NA
500,5,10,0.5,TRUE,2,14,0,NA
1000,5,10,0.5,TRUE,2,14,0,NA
250,10,10,0.5,TRUE,2,14,0,NA
500,10,10,0.5,TRUE,2,14,0,NA
1000,10,10,0.5,TRUE,2,14,0,NA
